MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,Electrical,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold
3.9318256327243257,rl,4.3694478524670215,9.746131741759921,reg,inside,Others,1.5fin,1.6094379124341003,1.6094379124341003,7.579678823090456,7.582738488914411,gable,Others,plywood,0.0,ta,cblock,ta,mn,glq,0.0,0.0,0.0,fusep,7.385230923066573,0.0,1.2272169546097287,0.0,1.791759469228055,0.9909389125602958,ta,0.6931471805599453,gd,detchd,7.550078572538805,fin,1.3862943611198906,6.002304786026759,0.0,4.23410650459726,2.0794415416798357,7.605392364814935
3.044522437723423,rl,4.363053534469702,9.130322663990151,reg,inside,collgcr,1story,2.0794415416798357,1.791759469228055,7.599901959208498,7.60489448081162,gable,vinylsd,vinylsd,4.812184355372417,gd,pconc,gd,av,glq,6.704414354964107,6.5998704992128365,7.340835554123275,fusep,7.344719054149673,0.6931471805599453,1.0986122886681098,0.0,1.6094379124341003,0.6931471805599453,gd,0.0,gd,attchd,7.602401335665818,rfn,1.0986122886681098,6.4881043286508495,5.298317366548036,4.406719247264253,2.5649493574615367,7.605392364814935
3.790346097160803,rl,4.442651256490317,9.292012520620208,reg,inside,collgcr,1story,2.302585092994046,1.791759469228055,7.60688453121963,7.607381425639791,hip,vinylsd,vinylsd,5.5093883366279774,Others,pconc,ex,gd,glq,6.860008683709226,6.2878585601617845,7.3613754289773485,fusep,7.432483807917119,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,1.0986122886681098,ex,0.6931471805599453,gd,attchd,7.605890001053122,fin,1.3862943611198906,5.3047552114528065,5.241747015059643,3.2188758248682006,2.0794415416798357,7.605890001053122
5.198497031265826,rm,3.1354942159291497,7.392031567514591,reg,inside,Others,Others,1.6094379124341003,1.791759469228055,7.575051611764384,7.587686661427244,gable,Others,Others,0.0,ta,cblock,gd,gd,glq,6.139884552226255,0.0,6.173786103901937,fusef,6.901737206656574,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,ta,0.0,Others,builtin,7.587817219993427,fin,1.0986122886681098,3.3927265348399063,4.812184355372417,4.6913478822291435,2.4849066497880004,7.605890001053122
4.110873864173311,rl,4.464377474627404,9.573454539543818,ir1,Others,Others,2story,2.1972245773362196,1.791759469228055,7.597897950521784,7.600902459542082,gable,vinylsd,vinylsd,6.013715156042802,gd,pconc,gd,no,glq,6.931471805599453,5.402677381872279,7.1308988302963465,fusep,7.7651449029361315,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,gd,0.6931471805599453,gd,attchd,7.599401333415815,rfn,1.3862943611198906,6.774576750170831,5.308267697401205,5.247024072160486,1.9459101490553132,7.605392364814935
3.044522437723423,rl,4.110873864173311,8.93313654381203,reg,inside,Others,1story,2.0794415416798357,1.791759469228055,7.59920018385483,7.60489448081162,gable,vinylsd,vinylsd,0.0,gd,pconc,gd,gd,unf,0.0,7.042286171939743,7.048386408721883,fusef,7.063903961472068,0.1522884818850024,0.6931471805599453,1.0986122886681098,1.6094379124341003,0.6931471805599453,gd,0.0,gd,attchd,7.544705280852397,fin,0.0,5.817234775666767,0.0,4.127134385045092,2.3978952727983707,7.60489448081162
3.044522437723423,rl,4.343805421853684,9.463430999658344,reg,inside,Others,1story,1.791759469228055,2.0794415416798357,7.578041942442869,7.5940790992537535,gable,vinylsd,vinylsd,0.0,ta,cblock,gd,mn,rec,5.37989735354046,3.713572066704308,6.752270376141742,fusea,6.748759547491679,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.6931471805599453,gd,0.0,gd,attchd,7.59337419312129,unf,1.0986122886681098,5.893888778798566,6.0867747269123065,0.0,1.6094379124341003,7.606387389772652
4.110873864173311,rl,4.3508148599622585,9.146015161419625,reg,inside,collgcr,2story,2.1972245773362196,1.791759469228055,7.602401335665818,7.602401335665818,gable,vinylsd,vinylsd,5.294156951075219,gd,pconc,gd,no,glq,6.699500340161678,5.811140992976701,7.05850071071791,fusep,7.621195162809845,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.6094379124341003,0.6931471805599453,gd,1.0986122886681098,gd,attchd,7.602401335665818,rfn,1.3862943611198906,5.577773677798193,0.0,5.365976015021851,1.3862943611198906,7.605392364814935
3.044522437723423,rl,4.204692619390966,8.930890984450878,reg,corner,Others,1story,1.6094379124341003,1.9459101490553132,7.594381242551817,7.605392364814935,gable,hdboard,plywood,0.0,ta,cblock,ta,no,alq,6.338594078203183,5.648974238161206,6.774223886357614,fusep,6.7580945044277305,1.0986122886681098,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,ta,0.0,gd,detchd,7.547437435725441,unf,1.0986122886681098,6.049409597328361,0.0,0.0,1.9459101490553132,7.60489448081162
3.9318256327243257,rl,3.9512437185814275,8.513787398281405,reg,inside,Others,1.5fin,1.791759469228055,1.9459101490553132,7.564757012905729,7.576097340623111,gable,Others,wd sdng,0.0,ta,brktil,ta,no,lwq,5.407171771460119,6.699500340161678,6.939253946041508,fusef,7.444248649496705,0.0,1.0986122886681098,0.0,1.6094379124341003,0.9656328076999674,gd,1.0986122886681098,Others,detchd,7.562681246721884,unf,0.6931471805599453,4.530998572268564,0.0,0.0,1.791759469228055,7.606387389772652
4.024652808335385,rl,4.248295119627809,9.321702839829644,reg,inside,Others,1story,1.9459101490553132,1.791759469228055,7.595845724828345,7.593877844605118,gable,wd sdng,plywood,4.499809670330265,gd,cblock,gd,no,glq,7.13966033596492,3.7612001156935624,7.191429330036379,fusef,7.190676034332207,0.6931471805599453,1.3862943611198906,0.0,1.6094379124341003,1.0986122886681098,gd,0.6931471805599453,ta,attchd,7.593877844605118,unf,1.0986122886681098,6.540025679565595,5.159055299214529,3.4965075614664802,1.791759469228055,7.604396348796338
4.2626798770413155,rm,4.204692619390966,9.375600540841843,ir1,corner,oldtown,2story,2.0794415416798357,2.0794415416798357,7.53955882930103,7.604396348796338,Others,Others,Others,0.0,gd,Others,ta,no,unf,0.0,7.129297548929373,7.1276936993473985,mix,7.881182202227102,0.0,0.6931471805599453,1.0986122886681098,1.791759469228055,0.6931471805599453,gd,1.0986122886681098,gd,detchd,7.574643052765983,unf,1.791759469228055,6.424799861409715,5.214935757608986,0.0,2.029075499455835,7.605890001053122
4.196901319493317,rl,3.9889840465642745,8.238008249218403,reg,inside,Others,1story,2.0794415416798357,1.791759469228055,7.597328206384455,7.60229366203998,hip,vinylsd,Others,4.875197323201151,gd,pconc,gd,no,unf,0.0,7.226209010100671,7.237059026124737,fusef,7.358193752733032,0.0,1.3862943611198906,0.0,1.0986122886681098,0.6931471805599453,gd,0.6689002971508194,ta,attchd,7.574346416420793,fin,1.6094379124341003,6.366902722381812,4.969813299576001,3.091042453358316,1.9459101490553132,7.605890001053122
3.044522437723423,rl,4.290459441148391,9.14825217966276,reg,corner,edwards,1story,1.6094379124341003,1.791759469228055,7.578145472419466,7.578656850594762,Others,metalsd,metalsd,0.0,ta,cblock,ta,no,rec,6.694562058521095,5.170483995038151,6.887552571664617,fusef,7.221835825288449,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,1.0986122886681098,ta,0.6931471805599453,gd,attchd,7.548664320005074,rfn,1.3862943611198906,6.472319199473495,4.4127386414849,0.0,1.9459101490553132,7.604396348796338
4.51085950651685,Others,4.442651256490317,8.872206756028303,ir1,inside,Others,2story,1.9459101490553132,1.9459101490553132,7.57353126274595,7.578145472419466,gable,metalsd,metalsd,6.07073772800249,ta,cblock,gd,mn,rec,6.192362489474872,6.210600077024653,6.907755278982137,fusef,7.584264818389059,0.39258556543160916,1.0986122886681098,0.0,1.791759469228055,1.0986122886681098,ta,0.0,Others,attchd,7.5740450053721995,unf,1.0986122886681098,6.277963234482688,0.0,0.0,2.1972245773362196,7.60489448081162
4.110873864173311,rl,4.31748811353631,9.184099060770956,reg,inside,Others,2story,1.791759469228055,1.791759469228055,7.603897968521881,7.60688453121963,gable,vinylsd,vinylsd,0.0,ta,pconc,gd,no,unf,0.171442736146303,5.976350909297934,5.973809611869261,fusef,7.2909747781429814,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.0986122886681098,ta,0.0,Others,builtin,7.60489448081162,fin,1.3862943611198906,5.835076244656332,4.698262820472783,0.0,1.6094379124341003,7.606387389772652
3.044522437723423,rl,4.143134726391533,9.317938382574201,reg,inside,names,1story,1.791759469228055,1.791759469228055,7.6154147630980535,7.625539105747034,hip,wd sdng,wd sdng,-0.0,ta,cblock,ta,no,lwq,5.365553241105061,6.993836589281812,7.215898915977315,fusep,7.302083266277052,0.46522450170501906,1.2294717515178506,1.1537596695338126,1.3756725400091174,0.8744470015535493,Others,1.3977847123490263,ta,attchd,7.574670505321935,unf,1.1233203221668622,6.171277123262587,0.0,0.0,1.9054950386977088,7.605628064292428
4.543125189608735,rl,4.228528200929592,9.153558357877198,reg,inside,collgcr,2story,2.0794415416798357,1.791759469228055,7.6004023345004,7.602401335665818,gable,vinylsd,vinylsd,6.3561076606958915,ta,pconc,gd,no,glq,6.608000625296087,5.786897381366708,6.9650803456014065,fusep,7.62608275807238,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,gd,0.0,Others,attchd,7.5753499378930105,rfn,1.0986122886681098,6.337051014485934,6.3578422665081,3.828641396489095,1.0986122886681098,7.605890001053122
4.110873864173311,rl,4.394374036350176,9.558176367247711,Others,culdsac,Others,2story,2.0794415416798357,1.791759469228055,7.5953872788539725,7.6004023345004,gable,vinylsd,vinylsd,0.0,gd,pconc,gd,mn,glq,5.8971538676367405,6.137727054086234,6.717804695023691,fusef,7.703007682479236,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,0.6931471805599453,gd,1.0986122886681098,ta,attchd,7.597897950521784,rfn,1.3862943611198906,6.363970054837421,5.181783550292085,4.605170185988092,2.5649493574615367,7.605392364814935
3.044522437723423,Others,4.8283137373023015,9.710885126476585,reg,inside,Others,1story,0.6931471805599453,1.3862943611198906,7.575071699507561,7.577121930876679,gable,Others,vinylsd,0.0,ta,cblock,Others,no,blq,0.0,0.0,0.0,fusea,7.390798521735676,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,ta,0.0,gd,attchd,7.5766097669730375,unf,0.6931471805599453,6.174247391901195,0.0,0.0,1.791759469228055,7.604396348796338
4.394449154672439,rl,4.430816798843313,9.499945593989812,reg,inside,names,Others,1.791759469228055,1.791759469228055,7.582738488914411,7.585281078639126,gable,vinylsd,vinylsd,4.300954923717418,ta,cblock,ta,av,alq,6.26530121273771,5.963579343618446,6.947937068614969,fusep,7.001245622069476,0.6931471805599453,0.6931471805599453,0.0,1.6094379124341003,1.0986122886681098,ta,1.0986122886681098,gd,attchd,7.584264818389059,rfn,1.3862943611198906,5.870753090070093,0.0,0.0,1.9459101490553132,7.604396348796338
3.9318256327243257,rl,4.060443010546419,9.711842668281289,ir1,inside,edwards,1.5fin,1.791759469228055,2.0794415416798357,7.579678823090456,7.580699752224563,gable,metalsd,metalsd,0.0,ta,pconc,ta,no,unf,0.0,6.6058026850753855,6.714170529909472,mix,7.247792581767846,0.0,1.0986122886681098,0.6931471805599453,1.6094379124341003,1.0986122886681098,ta,0.0,Others,attchd,7.574096478270343,unf,1.003469085911323,6.41191410150677,4.836281906951478,0.0,1.6094379124341003,7.605392364814935
4.110873864173311,Others,4.31748811353631,9.112948025967533,reg,inside,somerst,Others,2.1972245773362196,1.791759469228055,7.606387389772652,7.606387389772652,gable,vinylsd,vinylsd,0.0,gd,pconc,gd,no,unf,0.0,6.645090969505644,6.65450065181661,fusep,7.3783837129967145,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,gd,0.0,gd,attchd,7.549850722319072,rfn,1.3862943611198906,6.3097193016986335,0.0,3.5553480614894135,1.9459101490553132,7.605890001053122
4.795790545596741,rm,3.7376696182833684,8.240121298076472,ir1,inside,Others,1story,2.1972245773362196,1.791759469228055,7.603897968521881,7.604396348796338,hip,Others,Others,5.262690188904886,gd,pconc,ex,gd,glq,7.271812118028887,3.6888794541139363,7.38025578842646,fusef,7.422971251049421,1.0499309401872723,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,gd,1.0986122886681098,gd,attchd,7.60339933974067,fin,1.0986122886681098,5.994375755439756,4.919980925828125,4.007333185232471,2.5649493574615367,7.604396348796338
4.058411480136922,Others,4.237398621038731,9.201649874537038,Others,Others,Others,1story,1.96112009176609,1.8828860057830916,7.5866076546161025,7.5952250510773665,gable,Others,Others,4.629583216721605,gd,cblock,Others,no,lwq,6.117332254553864,6.332960412629016,6.977740724158026,mix,7.2831021431644,0.5131651429102881,1.1013537951105183,0.4243596900241735,1.3862943611198906,0.9272452231505177,gd,0.619483480113565,gd,builtin,7.550251977875633,fin,1.1758517162105029,6.17061781824332,4.54487416779121,3.8963435924074745,1.9773077345069339,7.605969868441215
3.044522437723423,rl,4.290459441148391,8.930361883909434,reg,corner,sawyer,1story,1.791759469228055,1.791759469228055,7.589644403757027,7.582738488914411,gable,hdboard,hdboard,0.0,ta,cblock,ta,no,alq,6.723832440821209,5.3981627015177525,6.9584483932976555,mix,6.955592608396297,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,ta,0.0,Others,attchd,7.550770823822459,fin,0.6931471805599453,6.44544715560985,0.0,0.0,1.9459101490553132,7.606387389772652
3.9318256327243257,rl,4.248495242049359,9.380758024267314,reg,inside,edwards,Others,1.6094379124341003,2.0794415416798357,7.555381944240273,7.601402334583733,gable,metalsd,hdboard,0.0,ta,cblock,Others,no,unf,0.0,6.343880434126331,6.333279628139691,fusef,7.212294468500341,0.0,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,ta,0.0,gd,detchd,7.576097340623111,unf,1.0986122886681098,6.762106616459025,5.1647859739235145,3.4011973816621555,1.984950131982147,7.60489448081162
4.795790545596741,rl,3.713572066704308,8.272315147956022,ir1,inside,Others,1story,2.1972245773362196,1.9459101490553132,7.591861714889934,7.600902459542082,gable,wd sdng,plywood,0.0,gd,cblock,gd,gd,glq,6.782192056006791,0.0,6.99117688712121,fusea,7.1693500166706,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,gd,1.3862943611198906,ta,attchd,7.590346945602565,fin,1.3862943611198906,6.044702962833204,4.912654885736052,4.59511985013459,2.0794415416798357,7.60489448081162
3.044522437723423,rl,4.430816798843313,9.33149549353265,ir1,inside,collgcr,1story,2.0794415416798357,1.791759469228055,7.604396348796338,7.605392364814935,gable,vinylsd,vinylsd,5.5053315359323625,gd,pconc,gd,av,glq,3.332204510175204,7.3783837129967145,7.404279118037268,fusea,7.387090235656757,0.0,1.3862943611198906,0.0,1.3862943611198906,1.0986122886681098,gd,0.0,Others,attchd,7.574547666691047,rfn,1.6094379124341003,6.146280152575551,5.017279836814924,4.204692619390966,2.0794415416798357,7.604396348796338
3.044522437723423,rl,4.290459441148391,8.963032193662675,reg,inside,names,1story,1.791759469228055,2.0794415416798357,7.5822291942764615,7.591357046698551,gable,metalsd,metalsd,0.0,ta,cblock,ta,no,rec,6.2285110035911835,5.7899601708972535,6.854354502255021,fusea,7.173958319756794,0.6931471805599453,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,ta,0.0,Others,detchd,7.591357046698551,unf,1.3862943611198906,6.169134926068783,0.0,0.0,1.9738166449409866,7.605392364814935
3.4339872044851463,rl,4.261294533867833,8.783089671796096,reg,inside,Others,1story,1.9459101490553132,1.9459101490553132,7.562161631225652,7.576097340623111,gable,metalsd,metalsd,0.0,ta,brktil,Others,no,unf,0.0,6.930494765951626,6.932447891572509,fusea,7.286191714702382,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,gd,0.6931471805599453,gd,builtin,7.562161631225652,unf,0.6931471805599453,5.677383796723855,5.60947179518496,4.204692619390966,2.302585092994046,7.605890001053122
4.110873864173311,rl,4.0943445622221,8.860215358901183,reg,inside,edwards,2story,1.791759469228055,1.791759469228055,7.589813703704828,7.592692162950966,gable,vinylsd,vinylsd,0.0,ta,pconc,gd,no,blq,6.429719478039138,4.836281906951478,6.608000625296087,fusef,7.2640301428995295,0.6931471805599453,1.0988792433772596,1.0986122886681098,1.6094379124341003,1.0986122886681098,ta,0.0,Others,builtin,7.603897968521881,fin,1.3862943611198906,5.725482317143179,0.0,4.499809670330265,1.791759469228055,7.60489448081162
3.044522437723423,rl,4.290459441148391,9.79773807235252,ir1,culdsac,Others,1story,2.1972245773362196,1.791759469228055,7.599709086159266,7.603157320821735,gable,Others,plywood,0.0,gd,cblock,gd,no,unf,0.0,5.634789603169249,5.700443573390687,fusep,7.917171988845776,0.0,1.3463884718652004,1.0986122886681098,1.0986122886681098,1.0986122886681098,gd,1.0986122886681098,gd,attchd,7.594381242551817,fin,1.3862943611198906,6.133632989780702,5.407171771460119,4.30406509320417,2.1972245773362196,7.60489448081162
4.394449154672439,rl,4.143134726391533,9.104424146384634,ir1,culdsac,Others,Others,2.0794415416798357,1.9459101490553132,7.592414744848391,7.596058059172333,gable,plywood,plywood,4.912654885736052,ta,cblock,gd,gd,glq,6.4425401664681985,0.0,7.132497551660044,fusep,7.2078598714324755,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,gd,1.0986122886681098,Others,attchd,7.589335823170617,fin,1.0986122886681098,6.592693584109886,6.025865973825314,3.6635616461296463,1.0986122886681098,7.60489448081162
4.795790545596741,rm,4.017524323043763,8.42989086301344,reg,Others,Others,1story,1.9459101490553132,1.791759469228055,7.601402334583733,7.601901959875166,hip,vinylsd,vinylsd,6.07073772800249,ta,pconc,ex,no,glq,6.733424258934615,5.846438775057725,7.1204443723924875,fusef,7.129297548929373,1.0986122886681098,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,ta,0.0,Others,attchd,7.600902459542082,fin,1.3862943611198906,6.358835467912572,0.0,4.027981276085976,1.9459101490553132,7.605890001053122
3.044522437723423,rl,4.394449154672439,9.3171298661577,reg,inside,Others,1story,1.9459101490553132,2.0794415416798357,7.587310506022615,7.603897968521881,gable,vinylsd,vinylsd,4.990432586778736,gd,cblock,ta,gd,alq,6.498282149476434,6.410174881966167,7.152268856032539,fusea,7.142036574706803,0.0,1.3862943611198906,0.0,1.6094379124341003,0.6931471805599453,gd,0.0,gd,attchd,7.586803535162581,rfn,1.0986122886681098,5.593350300787695,4.143134726391533,0.0,2.3978952727983707,7.605392364814935
5.081404364984463,rl,3.9318256327243257,8.976767625171433,reg,inside,Others,2story,1.9459101490553132,1.791759469228055,7.590852123688581,7.59528975433273,gable,plywood,plywood,0.0,ta,cblock,ta,no,unf,0.0,6.452048954437226,6.492239835020471,mix,7.149916836132109,0.0,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,ta,1.0986122886681098,ta,attchd,7.591357046698551,rfn,1.0986122886681098,6.729280542655053,5.857933154483459,0.0,2.0794415416798357,7.60489448081162
4.429712242364024,rl,4.23410650459726,9.105868350379472,ir1,inside,collgcr,2story,2.0794415416798357,1.791759469228055,7.599901959208498,7.602401335665818,gable,vinylsd,vinylsd,4.804021044733257,gd,pconc,gd,mn,glq,6.269096283706261,5.564520407322694,6.678384022747562,fusep,7.424761761823209,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.0986122886681098,gd,0.0,ta,attchd,7.601402334583733,rfn,1.3862943611198906,6.502339533895575,0.0,4.276666119016055,1.9459101490553132,7.605392364814935
3.4339872044851463,rl,4.04305126783455,8.888066854754783,reg,inside,Others,1story,1.791759469228055,1.791759469228055,7.565793282428515,7.5766097669730375,hip,Others,plywood,0.0,ta,pconc,ta,mn,blq,5.780743515792329,6.885509670034818,7.171656822768514,fusep,7.265429723253953,0.0,0.6931471805599453,-0.09943147763561397,1.3862943611198906,0.6931471805599453,ta,0.0,gd,detchd,7.587817219993427,unf,0.6931471805599453,6.1435407175553,0.0,0.0,1.6094379124341003,7.60489448081162
4.167505283709336,rl,4.330733340286331,8.92903790648844,reg,corner,names,2story,1.9459101490553132,1.791759469228055,7.582738488914411,7.585281078639126,gable,hdboard,hdboard,6.0473721790462776,ta,cblock,ta,no,unf,0.0,6.670766320845874,6.680854678790215,fusef,7.505492274737424,0.0,0.6931471805599453,1.0986122886681098,1.6094379124341003,0.6931471805599453,ta,0.0,gd,attchd,7.583247524303362,unf,1.3862943611198906,6.461798112622379,0.0,4.127134385045092,1.3862943611198906,7.605890001053122
3.044522437723423,rl,4.454347296253507,9.44943600950432,reg,corner,edwards,1story,1.9459101490553132,2.0794415416798357,7.58401418095941,7.602401335665818,gable,Others,Others,0.0,ta,cblock,ta,av,alq,6.173786103901937,6.5998704992128365,7.10002716662926,fusef,7.679713639966372,0.6931471805599453,1.3862943611198906,0.0,1.791759469228055,1.0986122886681098,gd,0.6931471805599453,gd,attchd,7.576097340623111,unf,1.3862943611198906,5.738642533556065,0.0,3.58351893845611,1.9459101490553132,7.60489448081162
4.114791116596264,Others,4.219796369147101,8.305731144875866,ir1,inside,Others,1story,2.302585092994046,1.791759469228055,7.6004023345004,7.601402334583733,gable,vinylsd,vinylsd,5.5909869805108565,gd,pconc,gd,av,glq,7.040536390215956,6.0473721790462776,7.351158226430694,mix,7.368970402194793,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.9242706783056318,ex,1.0986122886681098,ta,attchd,7.600902459542082,rfn,1.0986122886681098,5.363954324522519,4.890349128221754,4.77912349311153,1.9459101490553132,7.605392364814935
3.8083522808623216,rl,4.219507705176107,8.98632143762602,reg,inside,names,1story,1.791759469228055,1.9459101490553132,7.580699752224563,7.582738488914411,gable,Others,wd sdng,0.0,ta,cblock,ta,no,alq,5.241747015059643,6.156978985585555,7.05444965813294,fusea,7.0587581525186645,1.0986122886681098,0.6931471805599453,0.0,1.6094379124341003,1.0986122886681098,ta,0.0,gd,attchd,7.580699752224563,rfn,0.6931471805599453,6.228597276234797,0.0,0.0,1.791759469228055,7.604396348796338
3.9318256327243257,rm,4.007333185232471,8.931464749426622,reg,corner,Others,1.5fin,1.791759469228055,1.9459101490553132,7.571473648851271,7.577121930876679,gable,metalsd,metalsd,5.71042701737487,ta,cblock,ta,no,rec,5.910796644040527,5.765191102784844,6.63503357764794,fusea,7.300472814267799,0.0,1.0986122886681098,1.0986122886681098,1.6094379124341003,0.6931471805599453,gd,1.0986122886681098,Others,detchd,7.57391867569035,unf,1.0986122886681098,5.919521240365967,0.0,0.0,1.9435434559053044,7.606387389772652
4.51085950651685,rl,4.182278586499675,9.30027247947679,ir1,Others,names,1story,1.6094379124341003,1.791759469228055,7.580699752224563,7.583247524303362,gable,hdboard,hdboard,0.0,ta,pconc,Others,no,lwq,0.0,0.0,5.6715181556162815,mix,7.126890808898808,0.0,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,ta,0.0,Others,Others,7.547858118391834,unf,1.3862943611198906,6.433727644393658,0.0,0.0,1.6094379124341003,7.60489448081162
3.4339872044851463,rm,3.9512437185814275,8.856376036730422,reg,inside,Others,1story,1.6094379124341003,1.9428657506060865,7.564757012905729,7.576097340623111,gable,metalsd,metalsd,0.0,ta,brktil,Others,no,unf,0.0,6.4692503167957724,6.464588303689961,fusef,6.502790045915623,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,Others,0.0,gd,detchd,7.574354369562218,unf,1.0986122886681098,6.266453100990055,5.267858159063328,0.0,1.3862943611198906,7.604396348796338
4.394449154672439,rl,4.584967478670572,9.371778717853713,ir1,inside,sawyer,Others,1.791759469228055,1.9459101490553132,7.579038461118425,7.591142112895089,gable,vinylsd,vinylsd,4.624972813284271,ta,cblock,gd,av,lwq,5.823045895483019,5.662960480135946,7.0707241072602764,fusef,7.201170883281678,1.0986122886681098,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,ta,1.0986122886681098,Others,attchd,7.545720198222961,rfn,1.0986122886681098,5.978498044531244,5.1298987149230735,4.290459441148391,1.791759469228055,7.604396348796338
3.044522437723423,rl,4.39892849682052,9.332611816052987,ir1,corner,Others,1story,1.9459101490553132,2.0794415416798357,7.592366128519796,7.592870287844818,gable,metalsd,metalsd,5.755742213586912,gd,cblock,gd,no,blq,6.522092798170152,6.639875833826536,7.27655640271871,fusea,7.291656209174461,0.0,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,gd,1.0986122886681098,ta,attchd,7.574177441584186,fin,1.3862943611198906,5.598864869989898,0.0,0.0,1.6094379124341003,7.60489448081162
3.044522437723423,rl,4.312129006276951,9.287116210778231,reg,inside,names,1story,1.791759469228055,2.0794415416798357,7.5834669017393335,7.603897968521881,hip,hdboard,hdboard,5.14166355650266,gd,pconc,ta,no,blq,6.480044561926653,5.41610040220442,6.7650389767805414,mix,7.025538314638521,0.0,1.0986122886681098,0.0,1.3862943611198906,0.6931471805599453,ta,0.6931471805599453,ta,attchd,7.584264818389059,rfn,1.0986122886681098,6.170655330346836,0.0,5.135798437050262,2.0794415416798357,7.605890001053122
3.044522437723423,rl,4.26150934225395,9.18132342290569,reg,Others,Others,1story,1.9459101490553132,2.1972245773362196,7.584264818389059,7.58629630715272,gable,hdboard,hdboard,0.0,ta,cblock,gd,no,alq,6.416732282512326,2.772588722239781,6.967909201801884,fusep,6.982862751468942,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.6094379124341003,1.0986122886681098,ta,0.0,gd,attchd,7.548743770871764,unf,1.0986122886681098,5.109093476083325,5.247024072160486,0.0,2.0794415416798357,7.605392364814935
3.044522437723423,rl,4.406719247264253,9.36228862824824,reg,inside,names,1story,1.9459101490553132,1.791759469228055,7.579167967396076,7.581209826196346,hip,wd sdng,wd sdng,5.187385805840755,ta,cblock,ta,no,lwq,6.35088571671474,6.710523109452428,7.241366283322318,fusep,7.238496840894365,0.0,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.6931471805599453,Others,0.0,Others,attchd,7.581209826196346,rfn,1.0986122886681098,6.590861726888344,0.0,4.007333185232471,1.6094379124341003,7.604396348796338
3.044522437723423,rl,4.2626798770413155,9.089979015305,reg,corner,edwards,1story,1.791759469228055,1.9459101490553132,7.579678823090456,7.579678823090456,gable,vinylsd,vinylsd,0.0,ta,cblock,Others,no,unf,0.0,5.968707559985366,6.008813185442595,fusep,6.917705609835305,0.0,1.0986122886681098,0.0,1.3862943611198906,0.9409293156090354,ta,0.0,gd,Others,7.578145472419466,unf,0.6931471805599453,6.033650777460672,4.127134385045092,0.0,0.6931471805599453,7.606387389772652
4.2626798770413155,rl,4.219507705176107,9.376363155800634,ir1,inside,Others,2story,1.9459101490553132,2.0794415416798357,7.56164174558878,7.600902459542082,Others,Others,Others,0.0,ta,brktil,ta,no,unf,0.0,6.7464121285733745,6.775303052504946,fusef,7.515344571180436,0.0,0.6931471805599453,0.0,1.3862943611198906,1.0986122886681098,ta,1.0986122886681098,gd,detchd,7.5745695165510964,unf,1.0986122886681098,6.2363337235686265,3.332204510175204,3.6375861597263857,1.791759469228055,7.604396348796338
